id,timestamp,x,y,z,label
E,241892437845993,-0.017974854,-0.032073975,-0.007080078,0
E,241892488199997,-0.0076446533,-0.034332275,-0.007858276,0
E,241892538554001,-0.007095337,-0.01928711,-0.0025939941,0
E,241892588908005,-0.008926392,0.009628296,0.004043579,0
E,241892639262009,-0.014465332,0.026794434,0.006286621,0
E,241892689616013,-0.012374878,0.029067993,0.0057678223,0
E,241892739970017,-0.0036773682,0.023880005,0.0063171387,0
E,241892790324021,0.0043792725,0.016555786,0.0048980713,0
E,241892840678025,0.0077209473,0.014923096,0.0035858154,0
E,241892891032028,0.0107421875,0.025238037,-7.6293945e-05,0
E,241892941386032,-0.0017700195,0.035614014,0.0034637451,0
E,241892991740036,0.0033416748,0.03112793,0.004425049,0
E,241893042094040,0.011276245,0.023544312,-9.1552734e-05,0
E,241893092448044,0.017929077,0.02331543,-0.005493164,0
E,241893142802048,0.0104522705,0.043945313,-0.008117676,0
E,241893193156052,0.0064086914,0.03942871,-0.004623413,0
E,241893243510056,-0.00642395,0.036499023,-0.0031585693,0
E,241893293864060,0.0066833496,0.023666382,-0.008865356,0
E,241893344218064,0.015045166,0.012557983,-0.018310547,0
E,241893394572068,0.013641357,-0.0062408447,-0.021057129,0
E,241893444926071,0.012481689,-0.018600464,-0.016159058,0
E,241893495280075,0.015487671,-0.015182495,-0.018920898,0
E,241893545634079,0.012527466,-0.019134521,-0.0128479,0
E,241893595988083,0.0040283203,-0.03605652,-0.004257202,0
E,241893646342087,-0.0035552979,-0.006576538,-0.00091552734,0
E,241893696696091,0.011306763,0.005340576,-0.024307251,0
E,241893747050095,0.0037231445,0.009552002,-0.011672974,0
E,241893797404099,-0.0021972656,0.007446289,-0.014511108,0
E,241893847758103,0.0061798096,-0.01889038,-0.007537842,0
E,241893898112107,0.0096588135,-0.011154175,-0.01171875,0
E,241893948466110,0.01638794,-0.0021820068,-0.013809204,0
E,241893998820114,0.012069702,-0.018753052,-0.013259888,0
E,241894049174118,0.009613037,-0.048309326,0.0021209717,0
E,241894099528122,0.02204895,-0.047546387,-0.009460449,0
E,241894149882126,0.008911133,-0.022262573,-0.007751465,0
E,241894200236130,-0.027526855,0.0032653809,0.0055999756,0
E,241894250590134,-0.04928589,0.008529663,0.013626099,0
E,241894300944138,-0.03816223,-0.0058898926,0.016021729,0
E,241894351298142,-0.010940552,-0.018692017,0.0074920654,0
E,241894401652146,0.030670166,-0.011795044,-0.0054779053,0
E,241894452006150,0.057281494,0.015014648,-0.013702393,0
E,241894502360153,0.049575806,0.057373047,-0.0033416748,0
E,241894552714157,0.034301758,0.09024048,0.004348755,0
E,241894603068161,0.0236969,0.09542847,0.0071258545,0
E,241894653422165,0.01802063,0.07513428,0.006591797,0
E,241894703776169,0.012237549,0.04386902,0.010620117,0
E,241894754130173,-0.0022735596,0.01927185,0.012969971,0
E,241894804484177,-0.017532349,0.012252808,0.013916016,0
E,241894854838181,-0.027694702,0.03074646,0.01423645,0
E,241894905192185,-0.041870117,0.06037903,0.009429932,0
E,241894955546189,-0.044937134,0.0723114,0.00869751,0
E,241895005900193,-0.025924683,0.052322388,0.007217407,0
E,241895056254196,-0.0016479492,0.030426025,0.0028686523,0
E,241895106608200,-0.00024414063,0.019851685,0.0025482178,0
E,241895156962204,-0.010650635,0.01461792,0.011550903,0
E,241895207316208,-0.019195557,0.0057373047,0.018112183,0
E,241895257670212,-0.015335083,0.008483887,0.012191772,0
E,241895308024216,-0.015792847,0.015075684,0.0065612793,0
E,241895358378220,-0.0135650635,0.010040283,0.0037231445,0
E,241895408732224,-0.009521484,0.008712769,0.0016174316,0
E,241895459086228,-0.010955811,0.013793945,0.0074005127,0
E,241895509440232,-0.018859863,0.021087646,0.011398315,0
E,241895559794235,-0.027038574,0.02357483,0.01083374,0
E,241895610148239,-0.024963379,0.012252808,0.0119018555,0
E,241895660502243,-0.017944336,0.0020141602,0.007507324,0
E,241895710856247,-0.013656616,-0.011199951,-0.0021972656,0
