id,timestamp,x,y,z,label
A,252207666810782,-0.3414473278858014,9.641759237670572,2.430233339688346,1
A,252207717164786,0.1294159269159478,11.39446089938791,2.75308675864906,1
A,252207767518790,3.954283634572862,12.628763044967108,4.390253846183945,1
A,252207817872794,2.539927235976552,13.964704342896962,0.8493584833859016,1
A,252207868226798,-0.9706119470111784,14.094433179742383,-4.838261420941351,1
A,252207918580802,-4.250298327079419,11.916993081622874,-2.2977600911338487,1
A,252207968934806,-1.1329626336306529,11.543298640276586,-1.9667715838107167,1
A,252208019288809,-0.0591614557424742,7.95298961008461,-1.48630769588538,1
A,252208069642813,-1.7953403004276154,4.036263202623177,0.2434643177658684,1
A,252208119996817,-2.6918307377724062,3.559818649549853,2.247712913138458,1
A,252208170350821,-1.1635161763489168,5.63138340606604,3.914508531362,1
A,252208220704825,1.0845136114314362,7.963315264299201,3.655121630503199,1
A,252208271058829,0.7659681810214187,17.206480725590072,3.8474727661715455,1
A,252208321412833,1.999789190245929,10.964576362073972,3.808555277250026,1
A,252208371766837,0.1367244482566457,18.36249554036787,0.5354150789257591,1
A,252208422120841,-2.528134842326194,9.186437257050098,-3.363276862806983,1
A,252208472474845,-0.3354364765295285,5.431889864259267,-1.1932211304399447,1
A,252208522828849,-4.495975232150908,7.604013933520992,-1.5906371523918543,1
A,252208573182852,-2.8849673393121718,7.101652670939696,0.6901617752879564,1
A,252208623536856,0.0974884769985723,4.679168192924201,0.5898586922020339,1
A,252208673890860,0.6222740083861052,8.764706893298204,2.126154204473216,1
A,252208724244864,1.0236154839217737,10.601878240318324,2.798371297186095,1
A,252208774598868,0.4118610247507814,13.58568341309701,3.746335627692403,1
A,252208824952872,5.10492286282009,11.318715878630757,4.115823667520235,1
A,252208875306876,2.5859388337350544,13.079525960203553,-3.6275818889736766,1
A,252208925660880,-6.772862243823687,13.83374314488232,-6.121074070127811,1
A,252208976014884,-3.22658296202219,13.265746736778668,-2.2970792904709643,1
A,252209026368888,-1.2525987537809735,9.198449820329731,-2.8292323938368,1
A,252209076722892,-1.3104854110150277,5.428237238513731,-1.0214436280861243,1
A,252209127076895,-2.975391811780804,2.906705489078457,0.4042202944279063,1
A,252209177430899,-2.3220987032594937,5.244525621618726,3.0890996916846154,1
A,252209227784903,1.71323506328709,7.631700136155203,4.044245112953315,1
A,252209278138907,1.322970168907943,11.868041164297969,3.0157613240425647,1
A,252209328492911,-1.66335608216587,19.171588197124024,6.440504279609392,1
A,252209378846915,1.2769823386950545,16.676908980385726,-2.7526902957661634,1
A,252209429200919,-2.0483667217282293,6.694009349359168,-0.168600940260885,1
A,252209479554923,-0.5692774301763572,6.917298188975189,1.8456890007333804,1
A,252209529908927,-4.575211085270089,6.27357338594795,-2.237579368228362,1
A,252209580262931,-4.794105891896551,6.705438460243712,-0.535746734407822,1
A,252209630616934,-0.6215191141025685,6.146235405447022,0.9352794871878988,1
A,252209680970938,1.6215680993390813,7.211996875426108,1.0923373968006758,1
A,252209731324942,1.289288512484254,9.95355857238406,2.074571421707602,1
A,252209781678946,0.4968213500981568,13.007229080700974,4.088469012170801,1
A,252209832032950,3.9665007499577953,11.99502423989262,2.7518118270634457,1
A,252209882386954,-0.3077754914264001,13.380981449650612,-3.3206305301759134,1
A,252209932740958,-6.004899882181678,13.472777233548838,-5.425380777403059,1
A,252209983094962,-3.8800458534119326,12.762496989496151,-2.238455924916406,1
